gene_id	GO
GWK47_021287	GO:0005576
GWK47_021287	GO:0006030
GWK47_021287	GO:0008061
GWK47_021291	GO:0005515
GWK47_021292	GO:0004767
GWK47_021292	GO:0005615
GWK47_021292	GO:0006685
GWK47_021292	GO:0016787
GWK47_021332	GO:0071949
GWK47_021343	GO:0003676
GWK47_021344	GO:0016746
GWK47_021346	GO:0005524
GWK47_021348	GO:0004930
GWK47_021348	GO:0007186
GWK47_021348	GO:0008528
GWK47_021348	GO:0016021
GWK47_021350	GO:0003824
GWK47_021350	GO:0016791
GWK47_021361	GO:0000413
GWK47_021361	GO:0003755
GWK47_021372	GO:0005515
GWK47_021383	GO:0046983
GWK47_021387	GO:0005215
GWK47_021387	GO:0016021
GWK47_021387	GO:0022857
GWK47_021387	GO:0055085
GWK47_021402	GO:0006470
GWK47_021402	GO:0008138
GWK47_021402	GO:0016311
GWK47_021402	GO:0016791
GWK47_021407	GO:0003979
GWK47_021407	GO:0016616
GWK47_021407	GO:0051287
GWK47_021407	GO:0055114
GWK47_021439	GO:0003677
GWK47_021447	GO:0004803
GWK47_021447	GO:0006313
GWK47_021460	GO:0016021
GWK47_021461	GO:0016021
GWK47_021462	GO:0016021
GWK47_021490	GO:0005515
GWK47_021497	GO:0000049
GWK47_021497	GO:0002098
GWK47_021497	GO:0034227
GWK47_002381	GO:0003824
GWK47_002381	GO:0006520
GWK47_002381	GO:0016831
GWK47_002381	GO:0019752
GWK47_002381	GO:0030170
GWK47_002384	GO:0003824
GWK47_002384	GO:0004497
GWK47_002384	GO:0005507
GWK47_002384	GO:0016715
GWK47_002384	GO:0055114
GWK47_021509	GO:0004672
GWK47_021509	GO:0005524
GWK47_021509	GO:0006468
GWK47_021510	GO:0006886
GWK47_021510	GO:0016192
GWK47_021511	GO:0003924
GWK47_021511	GO:0007186
GWK47_021511	GO:0019001
GWK47_021511	GO:0031683
GWK47_021512	GO:0003924
GWK47_021512	GO:0005525
GWK47_021512	GO:0007165
GWK47_021512	GO:0007186
GWK47_021512	GO:0019001
GWK47_021512	GO:0031683
GWK47_021513	GO:0003676
GWK47_021513	GO:0015074
GWK47_021531	GO:0003677
GWK47_021533	GO:0000015
GWK47_021533	GO:0000287
GWK47_021533	GO:0004634
GWK47_021533	GO:0006096
GWK47_021553	GO:0015267
GWK47_021553	GO:0016020
GWK47_021553	GO:0055085
GWK47_021570	GO:0004197
GWK47_021570	GO:0006508
GWK47_021573	GO:0003729
GWK47_021573	GO:0005849
GWK47_021573	GO:0006378
GWK47_021573	GO:0016787
GWK47_021574	GO:0003676
GWK47_021574	GO:0008168
GWK47_021574	GO:0032259
GWK47_021579	GO:0016491
GWK47_021579	GO:0055114
GWK47_021590	GO:0008270
GWK47_021592	GO:0003677
GWK47_021592	GO:0006313
GWK47_021592	GO:0015074
GWK47_021596	GO:0016817
GWK47_021603	GO:0005515
GWK47_021614	GO:0003700
GWK47_021614	GO:0005634
GWK47_021614	GO:0006355
GWK47_021614	GO:0008270
GWK47_021614	GO:0016020
GWK47_021614	GO:0016192
GWK47_021614	GO:0043565
GWK47_021615	GO:0003924
GWK47_021615	GO:0005200
GWK47_021615	GO:0005525
GWK47_021615	GO:0005874
GWK47_021615	GO:0007017
GWK47_021618	GO:0000030
GWK47_021618	GO:0030176
GWK47_021621	GO:0003676
GWK47_021623	GO:0005874
GWK47_021623	GO:0019799
GWK47_021623	GO:0071929
GWK47_021625	GO:0003824
GWK47_021625	GO:0004559
GWK47_021625	GO:0005975
GWK47_021625	GO:0006013
GWK47_021625	GO:0030246
GWK47_021626	GO:0003824
GWK47_021626	GO:0004559
GWK47_021626	GO:0005975
GWK47_021626	GO:0006013
GWK47_021626	GO:0030246
GWK47_021627	GO:0003824
GWK47_021627	GO:0004559
GWK47_021627	GO:0005975
GWK47_021627	GO:0006013
GWK47_021629	GO:0003824
GWK47_021629	GO:0004559
GWK47_021629	GO:0005975
GWK47_021629	GO:0006013
GWK47_021648	GO:0008137
GWK47_021648	GO:0009055
GWK47_021648	GO:0016020
GWK47_021648	GO:0016491
GWK47_021648	GO:0016651
GWK47_021648	GO:0042773
GWK47_021648	GO:0051536
GWK47_021648	GO:0055114
GWK47_021662	GO:0003950
GWK47_021663	GO:0003950
GWK47_021671	GO:0003777
GWK47_021671	GO:0005524
GWK47_021671	GO:0007018
GWK47_021671	GO:0008017
GWK47_021673	GO:0007165
GWK47_021673	GO:0046856
GWK47_021673	GO:0052745
GWK47_021677	GO:0016021
GWK47_021678	GO:0003676
GWK47_021678	GO:0004523
GWK47_002396	GO:0016772
GWK47_002406	GO:0004721
GWK47_002406	GO:0005634
GWK47_021749	GO:0004616
GWK47_021749	GO:0006098
GWK47_021749	GO:0016491
GWK47_021749	GO:0050661
GWK47_021749	GO:0055114
GWK47_021761	GO:0004377
GWK47_021761	GO:0005789
GWK47_021768	GO:0003723
GWK47_021768	GO:0003735
GWK47_021768	GO:0022625
GWK47_021769	GO:0022857
GWK47_021769	GO:0055085
GWK47_021771	GO:0004222
GWK47_021771	GO:0006508
GWK47_021771	GO:0008237
GWK47_021779	GO:0003824
GWK47_021779	GO:0033961
GWK47_021786	GO:0005515
GWK47_021790	GO:0046983
GWK47_021798	GO:0005506
GWK47_021798	GO:0016705
GWK47_021798	GO:0020037
GWK47_021798	GO:0055114
GWK47_021800	GO:0005515
GWK47_021811	GO:0005215
GWK47_021811	GO:0016021
GWK47_021811	GO:0022857
GWK47_021811	GO:0055085
GWK47_021840	GO:0003824
GWK47_021879	GO:0004252
GWK47_021879	GO:0006508
GWK47_021890	GO:0004888
GWK47_021890	GO:0004930
GWK47_021890	GO:0007166
GWK47_021890	GO:0007186
GWK47_021890	GO:0016021
GWK47_021895	GO:0005506
GWK47_021895	GO:0009055
GWK47_021895	GO:0016491
GWK47_021895	GO:0046872
GWK47_021895	GO:0050660
GWK47_021895	GO:0051536
GWK47_021895	GO:0051537
GWK47_021895	GO:0055114
GWK47_021895	GO:0071949
GWK47_021918	GO:0003824
GWK47_021918	GO:0016831
GWK47_021918	GO:0019752
GWK47_021918	GO:0030170
GWK47_002418	GO:0005515
GWK47_002420	GO:0004252
GWK47_002420	GO:0006508
GWK47_000181	GO:0003735
GWK47_000181	GO:0005840
GWK47_000181	GO:0006412
GWK47_021946	GO:0001678
GWK47_021946	GO:0004396
GWK47_021946	GO:0005524
GWK47_021946	GO:0005536
GWK47_021946	GO:0005975
GWK47_021946	GO:0006096
GWK47_021946	GO:0016773
GWK47_021947	GO:0005509
GWK47_021947	GO:0005515
GWK47_021953	GO:0005515
GWK47_021953	GO:0035556
GWK47_021955	GO:0003677
GWK47_021973	GO:0003676
GWK47_022004	GO:0003924
GWK47_022004	GO:0005509
GWK47_022004	GO:0005525
GWK47_022004	GO:0007005
GWK47_022004	GO:0031307
GWK47_022009	GO:0046872
GWK47_022015	GO:0005375
GWK47_022015	GO:0016021
GWK47_022015	GO:0035434
GWK47_022019	GO:0005524
GWK47_022020	GO:0004672
GWK47_022020	GO:0005524
GWK47_022020	GO:0006468
GWK47_022021	GO:0005515
GWK47_022023	GO:0016491
GWK47_022024	GO:0006412
GWK47_022024	GO:0008168
GWK47_022026	GO:0006508
GWK47_022026	GO:0008236
GWK47_022030	GO:0004672
GWK47_022030	GO:0005524
GWK47_022030	GO:0006468
GWK47_002438	GO:0003676
GWK47_022050	GO:0005515
GWK47_022070	GO:0046983
GWK47_022074	GO:0004930
GWK47_022074	GO:0007186
GWK47_022074	GO:0016021
GWK47_022076	GO:0004113
GWK47_022076	GO:0009214
GWK47_022076	GO:0016020
GWK47_022085	GO:0003676
GWK47_022085	GO:0003677
GWK47_022085	GO:0004003
GWK47_022085	GO:0005524
GWK47_022085	GO:0006139
GWK47_022085	GO:0008026
GWK47_022085	GO:0016818
GWK47_022087	GO:0003676
GWK47_022087	GO:0005524
GWK47_022087	GO:0006139
GWK47_022087	GO:0008026
GWK47_022087	GO:0016818
GWK47_022089	GO:0005086
GWK47_022089	GO:0005515
GWK47_022089	GO:0005543
GWK47_022089	GO:0032012
GWK47_022093	GO:0005548
GWK47_022093	GO:0015914
GWK47_022121	GO:0016491
GWK47_022121	GO:0050660
GWK47_022121	GO:0055114
GWK47_022121	GO:0071949
GWK47_022123	GO:0005509
GWK47_022123	GO:0005886
GWK47_022123	GO:0007155
GWK47_022123	GO:0007156
GWK47_022123	GO:0016020
GWK47_022132	GO:0004378
GWK47_022132	GO:0006486
GWK47_022146	GO:0005509
GWK47_022171	GO:0003676
GWK47_022175	GO:0046983
GWK47_022177	GO:0006506
GWK47_022179	GO:0005737
GWK47_022179	GO:0016491
GWK47_022179	GO:0032440
GWK47_022179	GO:0047522
GWK47_022179	GO:0055114
GWK47_022182	GO:0003676
GWK47_022182	GO:0015074
GWK47_022185	GO:0003824
GWK47_022185	GO:0005730
GWK47_022185	GO:0042254
GWK47_022189	GO:0031409
GWK47_022192	GO:0005509
GWK47_022203	GO:0016567
GWK47_022223	GO:0003676
GWK47_022235	GO:0005515
GWK47_022236	GO:0035091
GWK47_022242	GO:0046983
GWK47_022251	GO:0003676
GWK47_022251	GO:0015074
GWK47_022253	GO:0003677
GWK47_022255	GO:0016651
GWK47_022255	GO:0022900
GWK47_022266	GO:0004672
GWK47_022266	GO:0005524
GWK47_022266	GO:0006468
GWK47_022267	GO:0003676
GWK47_022267	GO:0005524
GWK47_022269	GO:0008521
GWK47_022269	GO:0016021
GWK47_022270	GO:0006659
GWK47_022272	GO:0005184
GWK47_022272	GO:0005576
GWK47_022275	GO:0001522
GWK47_022275	GO:0003723
GWK47_022275	GO:0006396
GWK47_022275	GO:0009451
GWK47_022275	GO:0009982
GWK47_022276	GO:0005096
GWK47_022276	GO:0005515
GWK47_022278	GO:0003676
GWK47_022279	GO:0003676
GWK47_022285	GO:0004674
GWK47_022285	GO:0004686
GWK47_022285	GO:0005509
GWK47_022285	GO:0005515
GWK47_022285	GO:0005516
GWK47_022285	GO:0005524
GWK47_022285	GO:0006468
GWK47_022288	GO:0005515
GWK47_022290	GO:0003676
GWK47_022290	GO:0015074
GWK47_022291	GO:0003676
GWK47_022292	GO:0003676
GWK47_022292	GO:0008270
GWK47_022292	GO:0016779
GWK47_022293	GO:0016021
GWK47_022293	GO:0016567
GWK47_022293	GO:0061630
GWK47_022295	GO:0005515
GWK47_022305	GO:0005515
GWK47_022308	GO:0008017
GWK47_022308	GO:0046600
GWK47_022315	GO:0003677
GWK47_022315	GO:0005634
GWK47_022315	GO:0006260
GWK47_022315	GO:0006281
GWK47_022315	GO:0006310
GWK47_022319	GO:0004672
GWK47_022319	GO:0005524
GWK47_022319	GO:0006468
GWK47_022322	GO:0005515
GWK47_022324	GO:0005515
GWK47_022328	GO:0003676
GWK47_022328	GO:0004523
GWK47_022331	GO:0001522
GWK47_022331	GO:0003723
GWK47_022331	GO:0009451
GWK47_022331	GO:0009982
GWK47_022335	GO:0005515
GWK47_022341	GO:0001733
GWK47_022341	GO:0005794
GWK47_022341	GO:0009247
GWK47_022341	GO:0016021
GWK47_022342	GO:0005524
GWK47_022342	GO:0003677
GWK47_022343	GO:0004175
GWK47_022343	GO:0004298
GWK47_022343	GO:0005839
GWK47_022343	GO:0006511
GWK47_022343	GO:0019773
GWK47_022343	GO:0051603
GWK47_022346	GO:0003743
GWK47_022346	GO:0005737
GWK47_022346	GO:0005852
GWK47_022346	GO:0006446
GWK47_022346	GO:0043022
GWK47_022347	GO:0001055
GWK47_022347	GO:0003677
GWK47_022347	GO:0003899
GWK47_022347	GO:0005665
GWK47_022347	GO:0006351
GWK47_022347	GO:0006366
GWK47_022347	GO:0046983
GWK47_022355	GO:0006629
GWK47_022355	GO:0052689
GWK47_022358	GO:0016491
GWK47_022358	GO:0055114
GWK47_022365	GO:0008289
GWK47_022369	GO:0016020
GWK47_022369	GO:0022857
GWK47_022369	GO:0055085
GWK47_022378	GO:0004252
GWK47_022378	GO:0006508
GWK47_022383	GO:0003676
GWK47_022383	GO:0015074
GWK47_022384	GO:0003676
GWK47_022384	GO:0008270
GWK47_022401	GO:0003676
GWK47_022413	GO:0005576
GWK47_022413	GO:0006030
GWK47_022413	GO:0008061
GWK47_022414	GO:0004672
GWK47_022414	GO:0005524
GWK47_022414	GO:0006468
GWK47_022416	GO:0005506
GWK47_022416	GO:0016705
GWK47_022416	GO:0020037
GWK47_022416	GO:0055114
GWK47_022417	GO:0005506
GWK47_022417	GO:0016705
GWK47_022417	GO:0020037
GWK47_022417	GO:0055114
GWK47_022421	GO:0003676
GWK47_022439	GO:0005524
GWK47_022439	GO:0016887
GWK47_022449	GO:0016020
GWK47_022458	GO:0003676
GWK47_022458	GO:0004523
GWK47_022465	GO:0003676
GWK47_022469	GO:0003676
GWK47_022469	GO:0008270
GWK47_022496	GO:0003676
GWK47_022496	GO:0004523
GWK47_022518	GO:0005216
GWK47_022518	GO:0006811
GWK47_022518	GO:0016020
GWK47_022518	GO:0055085
GWK47_022521	GO:0005515
GWK47_022526	GO:0043022
GWK47_022530	GO:0003676
GWK47_022530	GO:0003723
GWK47_022530	GO:0005634
GWK47_022530	GO:0006397
GWK47_022531	GO:0046983
GWK47_022532	GO:0004364
GWK47_022532	GO:0005515
GWK47_022532	GO:0005737
GWK47_022551	GO:0005515
GWK47_022554	GO:0003677
GWK47_022554	GO:0003899
GWK47_022554	GO:0006351
GWK47_022559	GO:1902751
GWK47_022559	GO:0004725
GWK47_022559	GO:0006470
GWK47_022566	GO:0005515
GWK47_022568	GO:0004144
GWK47_022568	GO:0045017
GWK47_022570	GO:0004602
GWK47_022570	GO:0006979
GWK47_022570	GO:0055114
GWK47_022590	GO:0004298
GWK47_022590	GO:0005839
GWK47_022590	GO:0051603
GWK47_022603	GO:0016429
GWK47_022603	GO:0030488
GWK47_022603	GO:0031515
GWK47_022604	GO:0005525
GWK47_022617	GO:0003677
GWK47_022622	GO:0003677
GWK47_002460	GO:0004190
GWK47_002460	GO:0006508
GWK47_022641	GO:0003676
GWK47_022649	GO:0004672
GWK47_022649	GO:0005524
GWK47_022649	GO:0006468
GWK47_022650	GO:0008146
GWK47_022653	GO:0004491
GWK47_022653	GO:0016491
GWK47_022653	GO:0016620
GWK47_022653	GO:0055114
GWK47_022660	GO:0005634
GWK47_022660	GO:0043066
GWK47_022660	GO:0071157
GWK47_022661	GO:0000226
GWK47_022661	GO:0015630
GWK47_022667	GO:0003677
GWK47_022667	GO:0006352
GWK47_022679	GO:0015078
GWK47_022679	GO:0015991
GWK47_022679	GO:0033179
GWK47_022680	GO:0015078
GWK47_022680	GO:0015991
GWK47_022680	GO:0033179
GWK47_022681	GO:0003676
GWK47_022682	GO:0003676
GWK47_002461	GO:0004843
GWK47_002461	GO:0006511
GWK47_022685	GO:0015267
GWK47_022685	GO:0016020
GWK47_022685	GO:0055085
GWK47_022712	GO:0003676
GWK47_002468	GO:0005737
GWK47_002468	GO:0006887
GWK47_002468	GO:0048278
GWK47_002470	GO:0005737
GWK47_002470	GO:0006887
GWK47_002470	GO:0048278
GWK47_002473	GO:0005515
GWK47_022717	GO:0008146
GWK47_022722	GO:0016758
GWK47_022726	GO:0004601
GWK47_022726	GO:0006979
GWK47_022726	GO:0020037
GWK47_022726	GO:0055114
GWK47_022728	GO:0008289
GWK47_022729	GO:0003676
GWK47_022729	GO:0005515
GWK47_022731	GO:0016020
GWK47_022732	GO:0003700
GWK47_022732	GO:0006355
GWK47_022733	GO:0015098
GWK47_022733	GO:0015689
GWK47_022733	GO:0016021
GWK47_022735	GO:0005634
GWK47_022735	GO:0005737
GWK47_022736	GO:0046983
GWK47_022741	GO:0004672
GWK47_022741	GO:0004713
GWK47_022741	GO:0005524
GWK47_022741	GO:0006468
GWK47_022758	GO:0005515
GWK47_022758	GO:0007155
GWK47_022758	GO:0045296
GWK47_022759	GO:0005515
GWK47_022759	GO:0007155
GWK47_022759	GO:0045296
GWK47_022760	GO:0030008
GWK47_022760	GO:0048193
GWK47_022797	GO:0005515
GWK47_022798	GO:0005515
GWK47_022800	GO:0003774
GWK47_022800	GO:0016459
GWK47_022803	GO:0003774
GWK47_022803	GO:0005524
GWK47_022803	GO:0016459
GWK47_022806	GO:0003774
GWK47_022806	GO:0005515
GWK47_022806	GO:0005524
GWK47_022806	GO:0016459
GWK47_022806	GO:0051015
GWK47_022807	GO:0003774
GWK47_022807	GO:0005515
GWK47_022807	GO:0005524
GWK47_022807	GO:0016459
GWK47_022807	GO:0051015
GWK47_022811	GO:0003774
GWK47_022811	GO:0005515
GWK47_022811	GO:0005524
GWK47_022811	GO:0016459
GWK47_022813	GO:0003774
GWK47_022813	GO:0005515
GWK47_022813	GO:0005524
GWK47_022813	GO:0016459
GWK47_022830	GO:0003676
GWK47_022830	GO:0015074
GWK47_022837	GO:0006811
GWK47_022837	GO:0015379
GWK47_022837	GO:0016020
GWK47_022837	GO:0016021
GWK47_022837	GO:0055085
GWK47_022840	GO:0003677
GWK47_022840	GO:0006355
GWK47_022840	GO:0043565
GWK47_022850	GO:0003676
GWK47_022850	GO:0005524
GWK47_022853	GO:0005216
GWK47_022853	GO:0006811
GWK47_022853	GO:0016020
GWK47_022853	GO:0051262
GWK47_022853	GO:0055085
GWK47_022854	GO:0004601
GWK47_022854	GO:0006979
GWK47_022854	GO:0020037
GWK47_022854	GO:0055114
GWK47_022859	GO:0003676
GWK47_022880	GO:0003824
GWK47_022880	GO:0050662
GWK47_022901	GO:0003677
GWK47_022901	GO:0006355
GWK47_022901	GO:0043565
GWK47_022932	GO:0005515
GWK47_022946	GO:0005515
GWK47_022947	GO:0005524
GWK47_022947	GO:0006457
GWK47_022947	GO:0051082
GWK47_022950	GO:0009055
GWK47_022950	GO:0050660
GWK47_022956	GO:0003676
GWK47_022956	GO:0005634
GWK47_022956	GO:0008270
GWK47_022959	GO:0004672
GWK47_022959	GO:0005524
GWK47_022959	GO:0006468
GWK47_022961	GO:0004672
GWK47_022961	GO:0004674
GWK47_022961	GO:0005524
GWK47_022961	GO:0006468
GWK47_022961	GO:0043066
GWK47_002490	GO:0003676
GWK47_002490	GO:0005515
GWK47_002490	GO:0006396
GWK47_002493	GO:0005452
GWK47_002493	GO:0006820
GWK47_002493	GO:0008509
GWK47_002493	GO:0016020
GWK47_002493	GO:0016021
GWK47_023006	GO:0005509
GWK47_002497	GO:0003677
GWK47_002497	GO:0006313
GWK47_002497	GO:0015074
GWK47_023021	GO:0004623
GWK47_023021	GO:0005509
GWK47_023021	GO:0005576
GWK47_023021	GO:0006644
GWK47_023021	GO:0016042
GWK47_023021	GO:0050482
GWK47_023024	GO:0003723
GWK47_023024	GO:0005634
GWK47_023024	GO:0005737
GWK47_023024	GO:0006397
GWK47_023071	GO:0003700
GWK47_023071	GO:0005634
GWK47_023071	GO:0006355
GWK47_023071	GO:0008270
GWK47_023071	GO:0043565
GWK47_023073	GO:0003950
GWK47_023073	GO:0006471
GWK47_023075	GO:0017176
GWK47_023085	GO:0004175
GWK47_023085	GO:0004298
GWK47_023085	GO:0005839
GWK47_023085	GO:0006511
GWK47_023085	GO:0019773
GWK47_023085	GO:0051603
GWK47_023089	GO:0008168
GWK47_023090	GO:0005634
GWK47_023091	GO:0006886
GWK47_023091	GO:0016192
GWK47_023091	GO:0030131
GWK47_023099	GO:0005515
GWK47_023100	GO:0016021
GWK47_023101	GO:0004197
GWK47_023101	GO:0005515
GWK47_023101	GO:0006508
GWK47_023101	GO:0008234
GWK47_023106	GO:0055114
GWK47_023108	GO:0004735
GWK47_023108	GO:0006561
GWK47_023108	GO:0055114
GWK47_023109	GO:0003676
GWK47_023109	GO:0005525
GWK47_023109	GO:0008270
GWK47_023116	GO:0005509
GWK47_023119	GO:0017134
GWK47_023133	GO:0016192
GWK47_023135	GO:0016021
GWK47_023137	GO:0005515
GWK47_023141	GO:0003676
GWK47_023141	GO:0008270
GWK47_023147	GO:0005737
GWK47_023147	GO:0120009
GWK47_023147	GO:0120013
GWK47_023162	GO:0016021
GWK47_023162	GO:0022857
GWK47_023162	GO:0055085
GWK47_023163	GO:0016758
GWK47_023166	GO:0016746
GWK47_023168	GO:0003676
GWK47_023168	GO:0004523
GWK47_023174	GO:0004672
GWK47_023174	GO:0005524
GWK47_023174	GO:0006468
GWK47_023181	GO:0003824
GWK47_023181	GO:0004474
GWK47_023181	GO:0006097
GWK47_023197	GO:0003824
GWK47_023200	GO:0005515
GWK47_023207	GO:0003824
GWK47_023207	GO:0004356
GWK47_023207	GO:0006542
GWK47_023207	GO:0006807
GWK47_023210	GO:0005515
GWK47_023212	GO:0005515
GWK47_023219	GO:0005328
GWK47_023219	GO:0016021
GWK47_023220	GO:0005328
GWK47_023220	GO:0016021
GWK47_000200	GO:0046983
GWK47_023232	GO:0003677
GWK47_023256	GO:0046983
GWK47_002570	GO:0008083
GWK47_023282	GO:0004672
GWK47_023282	GO:0005524
GWK47_023282	GO:0006468
GWK47_002584	GO:0000808
GWK47_002584	GO:0005634
GWK47_002584	GO:0006260
GWK47_002586	GO:0003676
GWK47_002586	GO:0003723
GWK47_002586	GO:0003724
GWK47_002586	GO:0005524
GWK47_002586	GO:0006401
GWK47_002587	GO:0004672
GWK47_002587	GO:0005524
GWK47_002587	GO:0006468
GWK47_002589	GO:0004930
GWK47_002589	GO:0007186
GWK47_002589	GO:0016021
GWK47_023296	GO:0005515
GWK47_023300	GO:0004735
GWK47_023300	GO:0006561
GWK47_023300	GO:0055114
GWK47_023302	GO:0006397
GWK47_023302	GO:0016787
GWK47_023302	GO:0016788
GWK47_023324	GO:0003735
GWK47_023324	GO:0005840
GWK47_023324	GO:0006412
GWK47_023335	GO:0003676
GWK47_023335	GO:0006139
GWK47_023335	GO:0032968
GWK47_023336	GO:0003677
GWK47_023339	GO:0008299
GWK47_023341	GO:0005737
GWK47_023341	GO:0006886
GWK47_023342	GO:0000287
GWK47_023342	GO:0005975
GWK47_023342	GO:0016868
GWK47_023344	GO:0017119
GWK47_023345	GO:0017119
GWK47_023351	GO:0003735
GWK47_023351	GO:0005840
GWK47_023351	GO:0006412
GWK47_023352	GO:0003735
GWK47_023352	GO:0005840
GWK47_023352	GO:0006412
GWK47_023360	GO:0005515
GWK47_023361	GO:0005484
GWK47_023361	GO:0006890
GWK47_023365	GO:0006486
GWK47_023365	GO:0008417
GWK47_023365	GO:0016020
GWK47_023366	GO:0005515
GWK47_023367	GO:0003824
GWK47_023367	GO:0004497
GWK47_023367	GO:0005507
GWK47_023367	GO:0016715
GWK47_023367	GO:0055114
GWK47_023389	GO:0003676
GWK47_023390	GO:0016757
GWK47_023394	GO:0003824
GWK47_023394	GO:0043169
GWK47_023398	GO:0004176
GWK47_023398	GO:0004252
GWK47_023398	GO:0005524
GWK47_023398	GO:0006508
GWK47_023412	GO:0016787
GWK47_023413	GO:0016787
GWK47_023417	GO:0016868
GWK47_023417	GO:0071704
GWK47_023419	GO:0008374
GWK47_023419	GO:0016746
GWK47_023419	GO:0044255
GWK47_023431	GO:0016020
GWK47_023431	GO:0016021
GWK47_023431	GO:0022857
GWK47_023431	GO:0055085
GWK47_023442	GO:0022857
GWK47_023442	GO:0055085
GWK47_023445	GO:0005515
GWK47_023450	GO:0008410
GWK47_023451	GO:0016021
GWK47_023451	GO:0022857
GWK47_023451	GO:0055085
GWK47_023452	GO:0005506
GWK47_023452	GO:0016705
GWK47_023452	GO:0020037
GWK47_023452	GO:0055114
GWK47_023454	GO:0004672
GWK47_023454	GO:0005524
GWK47_023454	GO:0006468
GWK47_023461	GO:0000439
GWK47_023461	GO:0006289
GWK47_023461	GO:0006355
GWK47_023470	GO:0016491
GWK47_023477	GO:0006511
GWK47_023477	GO:0016579
GWK47_023477	GO:0036459
GWK47_023479	GO:0004672
GWK47_023479	GO:0005524
GWK47_023479	GO:0006468
GWK47_023483	GO:0003824
GWK47_023483	GO:0008483
GWK47_023483	GO:0030170
GWK47_023484	GO:0003824
GWK47_023484	GO:0008483
GWK47_023484	GO:0030170
GWK47_023503	GO:0005515
GWK47_023505	GO:0003676
GWK47_023506	GO:0002098
GWK47_023506	GO:0033588
GWK47_023508	GO:0003676
GWK47_023513	GO:0003676
GWK47_002594	GO:0004725
GWK47_002594	GO:0006470
GWK47_023540	GO:0004601
GWK47_023540	GO:0006979
GWK47_023540	GO:0020037
GWK47_023540	GO:0055114
GWK47_023552	GO:0006811
GWK47_023552	GO:0016021
GWK47_023554	GO:0003995
GWK47_023554	GO:0016627
GWK47_023554	GO:0050660
GWK47_023554	GO:0055114
GWK47_023563	GO:0003676
GWK47_023563	GO:0005524
GWK47_023583	GO:0004672
GWK47_023583	GO:0005524
GWK47_023583	GO:0006468
GWK47_023604	GO:0006629
GWK47_023604	GO:0008081
GWK47_023604	GO:0035556
GWK47_023606	GO:0004435
GWK47_023606	GO:0006629
GWK47_023606	GO:0007165
GWK47_023606	GO:0008081
GWK47_023606	GO:0035556
GWK47_023611	GO:0016746
GWK47_023617	GO:0007165
GWK47_023617	GO:0035556
GWK47_023619	GO:0016192
GWK47_023619	GO:0030008
GWK47_023620	GO:0005515
GWK47_023624	GO:0016021
GWK47_023624	GO:0016192
GWK47_023632	GO:0000287
GWK47_023632	GO:0003824
GWK47_023632	GO:0030976
GWK47_023633	GO:0005198
GWK47_023633	GO:0005515
GWK47_023633	GO:0006890
GWK47_023634	GO:0005515
GWK47_023634	GO:0005634
GWK47_023634	GO:0008270
GWK47_023634	GO:0018024
GWK47_023634	GO:0034968
GWK47_023637	GO:0003924
GWK47_023637	GO:0005525
GWK47_023638	GO:0003677
GWK47_023660	GO:0047429
GWK47_023665	GO:0016021
GWK47_023665	GO:0055085
GWK47_002610	GO:0003735
GWK47_002610	GO:0005840
GWK47_002610	GO:0006412
GWK47_002610	GO:0015935
GWK47_023729	GO:0004016
GWK47_023729	GO:0005886
GWK47_023729	GO:0006171
GWK47_023729	GO:0009190
GWK47_023729	GO:0016849
GWK47_023729	GO:0035556
GWK47_023749	GO:0004672
GWK47_023756	GO:0004672
GWK47_023756	GO:0005524
GWK47_023756	GO:0006468
GWK47_023756	GO:0005515
GWK47_023758	GO:0003676
GWK47_023769	GO:0003676
GWK47_023773	GO:0003676
GWK47_023776	GO:0008083
GWK47_023776	GO:0016020
GWK47_023798	GO:0003676
GWK47_023798	GO:0004190
GWK47_023798	GO:0006508
GWK47_023798	GO:0015074
GWK47_023806	GO:0003872
GWK47_023806	GO:0006002
GWK47_023806	GO:0006096
GWK47_023807	GO:0003872
GWK47_023807	GO:0006002
GWK47_023807	GO:0006096
GWK47_023809	GO:0006886
GWK47_023809	GO:0016192
GWK47_023809	GO:0030117
GWK47_023810	GO:0010309
GWK47_023810	GO:0016491
GWK47_023810	GO:0019509
GWK47_023810	GO:0055114
GWK47_023811	GO:0005634
GWK47_023813	GO:0006457
GWK47_023813	GO:0016272
GWK47_023813	GO:0051082
GWK47_023833	GO:0003899
GWK47_023833	GO:0006351
GWK47_023833	GO:0046983
GWK47_023852	GO:0004222
GWK47_023852	GO:0006508
GWK47_023852	GO:0008237
GWK47_023860	GO:0016020
GWK47_023860	GO:0016021
GWK47_023860	GO:0022857
GWK47_023860	GO:0055085
GWK47_023863	GO:0005215
GWK47_023863	GO:0016020
GWK47_023863	GO:0016021
GWK47_023863	GO:0022857
GWK47_023863	GO:0055085
GWK47_023865	GO:0006508
GWK47_023865	GO:0008236
GWK47_023889	GO:0005515
GWK47_023890	GO:0003743
GWK47_023890	GO:0005737
GWK47_023890	GO:0005852
GWK47_023913	GO:0016592
GWK47_023914	GO:0006486
GWK47_023914	GO:0008378
GWK47_023914	GO:0016020
GWK47_023915	GO:0005515
GWK47_023916	GO:0006366
GWK47_023916	GO:0046982
GWK47_023918	GO:0008757
GWK47_023919	GO:0044212
GWK47_023946	GO:0005874
